lent,return,lent_stationName,return_stationName,url
1128,714,화곡역 6번출구,한국SGI 양천문화회관 앞,http://map.daum.net/?sName=화곡역 6번출구 대여소&eName=한국SGI 양천문화회관 앞 대여소&target=bicycle
1333,647,석관초등학교 앞,신이문역 1번출구,http://map.daum.net/?sName=석관초등학교 앞 대여소&eName=신이문역 1번출구 대여소&target=bicycle
1961,2141,신도림테크노근린공원,미림여고입구 교차로,http://map.daum.net/?sName=신도림테크노근린공원 대여소&eName=미림여고입구 교차로 대여소&target=bicycle
2279,2297,교대역 5번출구뒤,남부터미널역 1번출구,http://map.daum.net/?sName=교대역 5번출구뒤 대여소&eName=남부터미널역 1번출구 대여소&target=bicycle
304,315,광화문역 2번출구 앞,신한은행 안국역지점 옆,http://map.daum.net/?sName=광화문역 2번출구 앞 대여소&eName=신한은행 안국역지점 옆 대여소&target=bicycle
904,954,은평뉴타운 푸르지오,은평뉴타운구파발9단지,http://map.daum.net/?sName=은평뉴타운 푸르지오 대여소&eName=은평뉴타운구파발9단지 대여소&target=bicycle
1616,1665,하계2동 공항버스정류장 옆,양지근린공원앞,http://map.daum.net/?sName=하계2동 공항버스정류장 옆 대여소&eName=양지근린공원앞 대여소&target=bicycle
3502,539,중곡역 1번출구,군자교교차로,http://map.daum.net/?sName=중곡역 1번출구 대여소&eName=군자교교차로 대여소&target=bicycle
1625,1654,상계역(4번출구),당고개입구 오거리,http://map.daum.net/?sName=상계역(4번출구) 대여소&eName=당고개입구 오거리 대여소&target=bicycle
1625,1659,상계역(4번출구),중계동 을지중학교,http://map.daum.net/?sName=상계역(4번출구) 대여소&eName=중계동 을지중학교 대여소&target=bicycle
1117,1159,스타벅스앞,서서울모터리움앞,http://map.daum.net/?sName=스타벅스앞 대여소&eName=서서울모터리움앞 대여소&target=bicycle
1153,1159,발산역 2번출구,서서울모터리움앞,http://map.daum.net/?sName=발산역 2번출구 대여소&eName=서서울모터리움앞 대여소&target=bicycle
1518,1535,SK telecom(수유직영점) 앞,효성인텔리안 앞,http://map.daum.net/?sName=SK telecom(수유직영점) 앞 대여소&eName=효성인텔리안 앞 대여소&target=bicycle
1515,1535,송천동 주민센터,효성인텔리안 앞,http://map.daum.net/?sName=송천동 주민센터 대여소&eName=효성인텔리안 앞 대여소&target=bicycle
120,122,신수동 사거리,신성기사식당 앞,http://map.daum.net/?sName=신수동 사거리 대여소&eName=신성기사식당 앞 대여소&target=bicycle
257,279,신길삼거리(우리은행),영등포 푸르지오 아파트,http://map.daum.net/?sName=신길삼거리(우리은행) 대여소&eName=영등포 푸르지오 아파트 대여소&target=bicycle
235,279,신길동 우리은행 옆,영등포 푸르지오 아파트,http://map.daum.net/?sName=신길동 우리은행 옆 대여소&eName=영등포 푸르지오 아파트 대여소&target=bicycle
1530,1539,광산사거리,4.19민주묘지역,http://map.daum.net/?sName=광산사거리 대여소&eName=4.19민주묘지역 대여소&target=bicycle
1952,1953,천왕연지타운2단지 앞,천왕역 4번출구 뒤,http://map.daum.net/?sName=천왕연지타운2단지 앞 대여소&eName=천왕역 4번출구 뒤 대여소&target=bicycle
1952,1977,천왕연지타운2단지 앞,천왕역 1번 출입구 앞,http://map.daum.net/?sName=천왕연지타운2단지 앞 대여소&eName=천왕역 1번 출입구 앞 대여소&target=bicycle
2355,2369,삼성역 5~6번 출구 사이,KT선릉타워,http://map.daum.net/?sName=삼성역 5~6번 출구 사이 대여소&eName=KT선릉타워 대여소&target=bicycle
2322,2369,삼성역 3번 출구,KT선릉타워,http://map.daum.net/?sName=삼성역 3번 출구 대여소&eName=KT선릉타워 대여소&target=bicycle
3517,3518,용마사거리,군자역 7번출구뒤,http://map.daum.net/?sName=용마사거리 대여소&eName=군자역 7번출구뒤 대여소&target=bicycle
236,265,문래동자이아파트 앞,영등포유통상가 사거리,http://map.daum.net/?sName=문래동자이아파트 앞 대여소&eName=영등포유통상가 사거리 대여소&target=bicycle
244,265,영등포삼환아파트 앞,영등포유통상가 사거리,http://map.daum.net/?sName=영등포삼환아파트 앞 대여소&eName=영등포유통상가 사거리 대여소&target=bicycle
550,609,서울시설공단 앞,제기2교,http://map.daum.net/?sName=서울시설공단 앞 대여소&eName=제기2교 대여소&target=bicycle
2321,2323,학여울역 사거리,주식회사 오뚜기 정문 앞,http://map.daum.net/?sName=학여울역 사거리 대여소&eName=주식회사 오뚜기 정문 앞 대여소&target=bicycle
2321,2342,학여울역 사거리,대청역 1번출구  뒤,http://map.daum.net/?sName=학여울역 사거리 대여소&eName=대청역 1번출구  뒤 대여소&target=bicycle
2337,2342,대모산입구역 2번출구 앞,대청역 1번출구  뒤,http://map.daum.net/?sName=대모산입구역 2번출구 앞 대여소&eName=대청역 1번출구  뒤 대여소&target=bicycle
1620,1667,중계동 노원구민체육센터 옆(중1-2),중계중학교,http://map.daum.net/?sName=중계동 노원구민체육센터 옆(중1-2) 대여소&eName=중계중학교 대여소&target=bicycle
1012,1019,서울 상운차량,다성이즈빌아파트(호원대 대각선 맞은편),http://map.daum.net/?sName=서울 상운차량 대여소&eName=다성이즈빌아파트(호원대 대각선 맞은편) 대여소&target=bicycle
419,422,홈플러스 앞,문화비축기지,http://map.daum.net/?sName=홈플러스 앞 대여소&eName=문화비축기지 대여소&target=bicycle
419,915,홈플러스 앞,증산역 4번출구,http://map.daum.net/?sName=홈플러스 앞 대여소&eName=증산역 4번출구 대여소&target=bicycle
1227,1244,거여역 8번출구 뒤,문정 법조단지8,http://map.daum.net/?sName=거여역 8번출구 뒤 대여소&eName=문정 법조단지8 대여소&target=bicycle
1822,1827,서울 시흥동우체국 앞,독산보도육교 앞 자전거 보관소,http://map.daum.net/?sName=서울 시흥동우체국 앞 대여소&eName=독산보도육교 앞 자전거 보관소 대여소&target=bicycle
1102,1113,방화사거리 마을버스 버스정류장,서남환경공원 버스정류장,http://map.daum.net/?sName=방화사거리 마을버스 버스정류장 대여소&eName=서남환경공원 버스정류장 대여소&target=bicycle
726,747,목동3단지 시내버스정류장,목동3단지 상가,http://map.daum.net/?sName=목동3단지 시내버스정류장 대여소&eName=목동3단지 상가 대여소&target=bicycle
540,562,군자역 7번출구 베스트샵 앞,군자지하보도 앞,http://map.daum.net/?sName=군자역 7번출구 베스트샵 앞 대여소&eName=군자지하보도 앞 대여소&target=bicycle
933,947,LG서비스 역촌점,연신내 선일하이츠빌 정류소,http://map.daum.net/?sName=LG서비스 역촌점 대여소&eName=연신내 선일하이츠빌 정류소 대여소&target=bicycle
2231,2237,삼성타운(삼성생명) A동 맞은편,서울남부터미널 대합실 입구,http://map.daum.net/?sName=삼성타운(삼성생명) A동 맞은편 대여소&eName=서울남부터미널 대합실 입구 대여소&target=bicycle
1152,1161,마곡역교차로,강서면허시험장앞,http://map.daum.net/?sName=마곡역교차로 대여소&eName=강서면허시험장앞 대여소&target=bicycle
145,198,공덕역 5번출구,충정2교,http://map.daum.net/?sName=공덕역 5번출구 대여소&eName=충정2교 대여소&target=bicycle
614,630,용두동 사거리,동대문구 보건소,http://map.daum.net/?sName=용두동 사거리 대여소&eName=동대문구 보건소 대여소&target=bicycle
1140,1141,목동사거리 버스정류장,곰달래 문화복지센터 1-1,http://map.daum.net/?sName=목동사거리 버스정류장 대여소&eName=곰달래 문화복지센터 1-1 대여소&target=bicycle
1666,1673,노원소방서인근,노원역 5번출구,http://map.daum.net/?sName=노원소방서인근 대여소&eName=노원역 5번출구 대여소&target=bicycle
240,277,문래역 4번출구 앞,영등포뉴타운지하상가 2번게이트,http://map.daum.net/?sName=문래역 4번출구 앞 대여소&eName=영등포뉴타운지하상가 2번게이트 대여소&target=bicycle
1623,1650,노원 구민회관,중계근린공원내,http://map.daum.net/?sName=노원 구민회관 대여소&eName=중계근린공원내 대여소&target=bicycle
1636,1650,백병원 사거리 농협은행 앞,중계근린공원내,http://map.daum.net/?sName=백병원 사거리 농협은행 앞 대여소&eName=중계근린공원내 대여소&target=bicycle
1151,1153,마곡역1번출구,발산역 2번출구,http://map.daum.net/?sName=마곡역1번출구 대여소&eName=발산역 2번출구 대여소&target=bicycle
1129,1153,화곡역 1번 출구 앞,발산역 2번출구,http://map.daum.net/?sName=화곡역 1번 출구 앞 대여소&eName=발산역 2번출구 대여소&target=bicycle
1271,1277,송파도서관,오금동 송파 참병원,http://map.daum.net/?sName=송파도서관 대여소&eName=오금동 송파 참병원 대여소&target=bicycle
255,278,도림4거리,쌍용플레티넘오피스텔,http://map.daum.net/?sName=도림4거리 대여소&eName=쌍용플레티넘오피스텔 대여소&target=bicycle
361,586,동묘앞역 1번출구 뒤,마장동 주민센터,http://map.daum.net/?sName=동묘앞역 1번출구 뒤 대여소&eName=마장동 주민센터 대여소&target=bicycle
807,820,서울역 12번 출구 앞,청파동입구 교차로,http://map.daum.net/?sName=서울역 12번 출구 앞 대여소&eName=청파동입구 교차로 대여소&target=bicycle
1323,1354,월곡역 입구 육교 밑,고려대학교 2번출구,http://map.daum.net/?sName=월곡역 입구 육교 밑 대여소&eName=고려대학교 2번출구 대여소&target=bicycle
1808,1851,에이스하이엔드타워8차 앞,가산디지털단지 7번출구,http://map.daum.net/?sName=에이스하이엔드타워8차 앞 대여소&eName=가산디지털단지 7번출구 대여소&target=bicycle
923,927,국민은행 연서지점,연신내역 3번출구 인근,http://map.daum.net/?sName=국민은행 연서지점 대여소&eName=연신내역 3번출구 인근 대여소&target=bicycle
1960,1985,화광신문사 앞,구로도서관,http://map.daum.net/?sName=화광신문사 앞 대여소&eName=구로도서관 대여소&target=bicycle
1834,1904,월드메르디앙 벤처센터 2차,도림천역 1번 출구 앞,http://map.daum.net/?sName=월드메르디앙 벤처센터 2차 대여소&eName=도림천역 1번 출구 앞 대여소&target=bicycle
1027,1048,프라자 아파트 앞,동부기업(둔촌동),http://map.daum.net/?sName=프라자 아파트 앞 대여소&eName=동부기업(둔촌동) 대여소&target=bicycle
505,552,자양사거리 광진아크로텔 앞,대림아크로리버 앞,http://map.daum.net/?sName=자양사거리 광진아크로텔 앞 대여소&eName=대림아크로리버 앞 대여소&target=bicycle
3514,378,왕십리교회옆,청계7가 사거리,http://map.daum.net/?sName=왕십리교회옆 대여소&eName=청계7가 사거리 대여소&target=bicycle
3514,613,왕십리교회옆,신설동역 10번출구 앞,http://map.daum.net/?sName=왕십리교회옆 대여소&eName=신설동역 10번출구 앞 대여소&target=bicycle
1501,1503,"미아역 3번,4번 출구 사이",이디야 커피 수유역점 앞,"http://map.daum.net/?sName=미아역 3번,4번 출구 사이 대여소&eName=이디야 커피 수유역점 앞 대여소&target=bicycle"
2370,2372,한티역 3번출구,대치역 사거리,http://map.daum.net/?sName=한티역 3번출구 대여소&eName=대치역 사거리 대여소&target=bicycle
2342,2372,대청역 1번출구  뒤,대치역 사거리,http://map.daum.net/?sName=대청역 1번출구  뒤 대여소&eName=대치역 사거리 대여소&target=bicycle
1519,1715,세븐일레븐 수유장미원점 앞,서울특별시교육청도봉도서관,http://map.daum.net/?sName=세븐일레븐 수유장미원점 앞 대여소&eName=서울특별시교육청도봉도서관 대여소&target=bicycle
1839,1841,수출의 다리 아래,가산동 주민센터,http://map.daum.net/?sName=수출의 다리 아래 대여소&eName=가산동 주민센터 대여소&target=bicycle
1933,1965,개봉푸르지오아파트 상가,삼환로즈빌아파트 105동 옆,http://map.daum.net/?sName=개봉푸르지오아파트 상가 대여소&eName=삼환로즈빌아파트 105동 옆 대여소&target=bicycle
1933,1964,개봉푸르지오아파트 상가,원메디타운 앞,http://map.daum.net/?sName=개봉푸르지오아파트 상가 대여소&eName=원메디타운 앞 대여소&target=bicycle
1115,1121,등촌역 1번출구옆,가양레포츠센터앞,http://map.daum.net/?sName=등촌역 1번출구옆 대여소&eName=가양레포츠센터앞 대여소&target=bicycle
1328,1333,월곡역 3번출구,석관초등학교 앞,http://map.daum.net/?sName=월곡역 3번출구 대여소&eName=석관초등학교 앞 대여소&target=bicycle
1953,1981,천왕역 4번출구 뒤,천왕이펜하우스5단지 앞,http://map.daum.net/?sName=천왕역 4번출구 뒤 대여소&eName=천왕이펜하우스5단지 앞 대여소&target=bicycle
1112,1125,마곡엠밸리4단지 정문,명덕고교입구(영종빌딩),http://map.daum.net/?sName=마곡엠밸리4단지 정문 대여소&eName=명덕고교입구(영종빌딩) 대여소&target=bicycle
152,182,마포구민체육센터 앞,망원2빗물펌프장 앞,http://map.daum.net/?sName=마포구민체육센터 앞 대여소&eName=망원2빗물펌프장 앞 대여소&target=bicycle
1634,1653,당고개공원 대여소,노원역1번출구,http://map.daum.net/?sName=당고개공원 대여소 대여소&eName=노원역1번출구 대여소&target=bicycle
1420,1431,신내어울공원 앞,중랑구청 사거리,http://map.daum.net/?sName=신내어울공원 앞 대여소&eName=중랑구청 사거리 대여소&target=bicycle
2327,2331,뱅뱅사거리 랜드마크타워 앞,동영문화센터앞,http://map.daum.net/?sName=뱅뱅사거리 랜드마크타워 앞 대여소&eName=동영문화센터앞 대여소&target=bicycle
